index,meeting_id,caption,topic,topics
268,42,Okay Mr. Chair.,0,zoning changes
269,42,Alderman.,0,zoning changes
270,42,May I ask how this arose because don't we normally I mean I've seldom seen residential properties come to the committee except where the buyer is an ineligible person to obtain a redemption is that what do we have here?,0,zoning changes
271,42,We have an unsolicited sale so the property was not marked.,0,zoning changes
272,42,Okay because it's fire damaged and okay.,0,zoning changes
273,42,"The offer price is what $5,000?",0,zoning changes
274,42,That's correct.,0,zoning changes
275,42,Okay Alderman Stamper you have any comments?,0,zoning changes
276,42,Yeah thank you Mr. Chair.,0,zoning changes
277,42,Not really.,0,zoning changes
278,42,They reached out with the interest of rehabbing the property for home ownership so I connected them with DCD.,0,zoning changes
279,42,Well actually it's investor ownership right?,0,zoning changes
280,42,Right I think it's an investor-owned property correct and it's a real estate agent here maybe they can.,0,zoning changes
281,42,Where does the buyer live?,0,zoning changes
282,42,Ms. Barnes you can go ahead.,0,zoning changes
283,42,The buyer currently lives in Menomonee Falls it is a it's a investor purchase to rehab as Alderman Stamper said they're going to rehab it and then put it back on the market for a homeowner.,0,zoning changes
284,42,Okay.,0,zoning changes
285,42,Did that answer the question?,0,zoning changes
286,42,Yes.,0,zoning changes
287,42,Any additional questions or comments?,0,zoning changes
288,42,Alderman Stamper wants us to move forward with this?,0,zoning changes
289,42,Yeah I guess so.,0,zoning changes
290,42,He's a sponsor.,0,zoning changes
291,42,Yes I'll support it.,0,zoning changes
292,42,Alderman Stamper moves for approval are there any objections?,0,zoning changes
293,42,"Proceeding on the agenda file number 210956 the substitute ordinance relating to property registration sponsored by Alderman Stamper, Alderman Perez and Alderman Hamilton.",0,zoning changes
294,42,Thank you Mr. Chair.,0,zoning changes
295,42,Thank you Mr. Chair.,0,zoning changes
296,42,Thank you Mr. Chair.,0,zoning changes
297,42,Thank you Mr. Chair.,0,zoning changes
298,42,Thank you Mr. Chair.,0,zoning changes
299,42,Thank you Mr. Chair.,0,zoning changes
300,42,Thank you Mr. Chair.,0,zoning changes
301,42,Thank you Mr. Chair.,0,zoning changes
302,42,Thank you Mr. Chair.,0,zoning changes
303,42,Thank you Mr. Chair.,0,zoning changes
304,42,Just for the record I know that council members may have received a letter from the Department of City Development as it relates to this file they've requested it to be held at this time.,0,zoning changes
305,42,Is somebody here from the department.,0,zoning changes
306,42,Yes.,0,zoning changes
307,42,Mr. Chair.,0,zoning changes
308,42,Mr. Chair I support the hold.,0,zoning changes
309,42,We can hold this.,0,zoning changes
310,42,Do you want to just briefly.,0,zoning changes
311,42,What did you say?,0,zoning changes
312,42,Your motion is to hold at this time.,0,zoning changes
313,42,Yeah let's hold it.,0,zoning changes
314,42,Okay at this time Alderman Stamper moves to hold and hearing no objections so ordered.,0,zoning changes
315,42,Thank you.,0,zoning changes
316,42,Thank you.,0,zoning changes
317,42,Item 10 on the agenda.,0,zoning changes
318,42,File number 211891.,0,zoning changes
319,42,A resolution relating to a retroactive certificate of appropriateness for staining brick at 2422 North Sherman Boulevard in the Sherman Boulevard Historic District for David Griffin.,0,zoning changes
320,42,And once again it's a public hearing for those wishing to provide oral testimony please let me know so.,0,zoning changes
321,42,HVC Ms. Hatala you would like to begin or?,0,zoning changes
322,42,Who would like to begin?,0,zoning changes
323,42,I'll start.,0,zoning changes
324,42,Okay.,0,zoning changes
325,42,Ms. Hatala.,0,zoning changes
326,42,Good afternoon members of the committee.,0,zoning changes
327,42,My name is Karlyn Hatala and I'm one of the staff members to the Historic Preservation Commission.,0,zoning changes
328,42,"This project came to us, came to the Historic Preservation Commission by way of citizen complaint that property owner was doing something to his property that was not appropriate and not in the preservation guidelines.",0,zoning changes
329,42,Let's see.,0,zoning changes
330,42,Come on.,0,zoning changes
331,42,Let me try this.,0,zoning changes
332,42,Okay.,0,zoning changes
333,42,"The property owner is David Griffin and he has owned this house on Sherman Boulevard since June 15, 2020.",0,zoning changes
334,42,"Brochures were mailed out to property owners in historic districts on about January 7, 2021.",0,zoning changes
335,42,This brochure outlined the requirements for obtaining a certificate of appropriateness and also indicated that the person who receives this brochure is in a historic district and something to be celebrated.,0,zoning changes
336,42,Oops.,0,zoning changes
337,42,And this is the property at 2422 North Sherman Boulevard before.,0,zoning changes
338,42,"It's a 1921 house designed by a prominent architect, Milwaukee architect called George Zogel.",0,zoning changes
339,42,"He designed beautiful, very thoughtful interiors and exteriors during the bungalow era and his career extended past World War II.",0,zoning changes
340,42,And this is a view of the house in its original state.,0,zoning changes
341,42,And this is a view of the back of the house showing that there were portions of the house that were stucco clad and they were that creamy color and then the brick extended around the house.,0,zoning changes
342,42,And this is sort of a close-up to show the texture of the brick.,0,zoning changes
343,42,"And these are, let's see, bottom right is an inspector photo.",0,zoning changes
344,42,The top left is either the complainant's photo or me after I took a quick drive by.,0,zoning changes
345,42,"It's kind of a blue-tinted brown at this point and very monochromatic as opposed to what you saw before, which is a highly textured multicolor kind of buff brick.",0,zoning changes
346,42,Can I say something?,0,zoning changes
347,42,Sure.,0,zoning changes
348,42,The texture of the brick in the book is still there.,0,zoning changes
349,42,That didn't go nowhere.,0,zoning changes
350,42,"It just said who you are, what's your name?",0,zoning changes
351,42,My name is David Griffin.,0,zoning changes
352,42,I'm the house owner.,0,zoning changes
353,42,Okay.,0,zoning changes
354,42,"Yeah, that texture in the above is still there.",0,zoning changes
355,42,It didn't take none of that away.,0,zoning changes
356,42,Very good.,0,zoning changes
357,42,Thank you.,0,zoning changes
358,42,And it's a brown.,0,zoning changes
359,42,It's a dark brown.,0,zoning changes
360,42,It's not a blue.,0,zoning changes
361,42,It's not a gray.,0,zoning changes
362,42,Right.,0,zoning changes
363,42,It's a brown.,0,zoning changes
364,42,Okie doke.,0,zoning changes
365,42,Okay.,0,zoning changes
366,42,Continue.,0,zoning changes
367,42,Here is our circa 1990 photo and another photo of the current state.,0,zoning changes
368,42,This is Mr. Griffin's receipt and details for the kind of stain he applied to the house.,0,zoning changes
369,42,The Historic Preservation Commission denied retroactive approval for this change of color because it is essentially irreversible.,0,zoning changes
370,42,Discussion has been had about every possible alternative.,0,zoning changes
371,42,"Multiple conservators were consulted by members of HPC, the commission members themselves, and the staff.",0,zoning changes
372,42,"The only way to bring about any sort of restoration is to apply a mineral paint over it, which could bring the color closer to the original state.",0,zoning changes
373,42,A prior owner who has been in contact with Ms. Hadula also suggested that even just painting the mortar joints could be a solution that would help address how monochromatic the home is now.,0,zoning changes
374,42,"So staff's recommendation is to deny and let us pursue, at the very least, a test sample area with one of these mineral paints before dismissing this case entirely.",0,zoning changes
375,42,"I do want to hear from the local person, Alderman.",0,zoning changes
376,42,"This is Alderman Stamper's District, right?",0,zoning changes
377,42,I believe it is.,0,zoning changes
378,42,Yes.,0,zoning changes
379,42,"Alderman Stamper, do you have any comments?",0,zoning changes
380,42,"Well, what's left?",0,zoning changes
381,42,Is the owner able to speak?,0,zoning changes
382,42,"Yeah, absolutely.",0,zoning changes
383,42,Have you guys consulted about this possible testing for a different color?,0,zoning changes
384,42,Yes.,0,zoning changes
385,42,Okay.,0,zoning changes
386,42,What was that conversation?,0,zoning changes
387,42,"Well, the conversation was like, can we, in any way possible, take a color out of the old brick to match it up as close as possible?",0,zoning changes
388,42,"I said, yeah, it's possible.",0,zoning changes
389,42,You can take one of the colors.,0,zoning changes
390,42,"The original brick got maybe about three or four different colors in there, and you would have to probably paint one of those colors out of that brick to paint the house over again.",0,zoning changes
391,42,But you can also put what this man suggested.,0,zoning changes
392,42,"You can put that over that paint and introduce a different color into it, into the grain of the brick.",0,zoning changes
393,42,Okay.,0,zoning changes
394,42,"So, Mr. Griffin, do you live there?",0,zoning changes
395,42,"Yes, sir.",0,zoning changes
396,42,Okay.,0,zoning changes
397,42,All right.,0,zoning changes
398,42,I would like to see them work it out.,0,zoning changes
399,42,Can they work that out based on the recommendation of the Historic Preservation Committee?,0,zoning changes
400,42,"Mr. Griffin, you're here to appeal the order, correct?",0,zoning changes
401,42,Pardon me?,0,zoning changes
402,42,You're here to appeal the order?,0,zoning changes
403,42,"Well, at first I was, but I'm willing to work, do whatever we've got to do to solve this problem, because really I didn't know, and I really don't want to be here in front of you guys if I knew this was going to happen, and I really don't.",0,zoning changes
404,42,Right.,0,zoning changes
405,42,"You know, I'm willing to go whatever works.",0,zoning changes
406,42,I'll go with you guys.,0,zoning changes
407,42,Let's figure this thing out.,0,zoning changes
408,42,Get this over with.,0,zoning changes
409,42,"Everything, Mr. Chair?",0,zoning changes
410,42,"Go ahead, Alderman Baumann.",0,zoning changes
411,42,"Thank you, Mr. Chairman, to Alderman Stamper and members of the committee.",0,zoning changes
412,42,"I mean, this is, the Historic Preservation Commission discussed this case at length at least twice, and it was our final judgment that there is no possible way we could issue a certificate of appropriateness in this case, because that would basically be saying that this is appropriate when it clearly isn't appropriate.",0,zoning changes
413,42,"What complicates the case is that we're hearing from experts that said, well, there's nothing you can do about it.",0,zoning changes
414,42,"Well, that even makes it worse to issue a COA, because once we issue a COA for full house painting of brick buildings, why would anyone else not do it and just go out and do it and not apply for the proper review?",0,zoning changes
415,42,"And if someone complained, there'd be a hearing, and they'd say, well, you gave it to this gentleman.",0,zoning changes
416,42,We're entitled to the same after-the-fact approval as you got.,0,zoning changes
417,42,And so basically your historic standards essentially are out the window for Sherman Boulevard.,0,zoning changes
418,42,It's a practical matter.,0,zoning changes
419,42,"Anyone can do anything they want, and they'll automatically get an appeal approved by the council.",0,zoning changes
420,42,So why even bother at some point?,0,zoning changes
421,42,There's no point in having historic preservation.,0,zoning changes
422,42,"There's no point focusing on the great blocks of Grant Boulevard and Sherman Boulevard, because if you start granting everybody an exception because they're nice guys or you feel sorry for them, you might as well abolish historic preservation in those neighborhoods and everybody for himself.",0,zoning changes
423,42,"So that's a policy call, and maybe that's what the neighborhood wants.",0,zoning changes
424,42,"Maybe the neighborhood wants to abolish historic preservation on Grant Boulevard and Sherman Boulevard, and that's their right to make that point.",0,zoning changes
425,42,That's the right of their local elected official to advance that argument.,0,zoning changes
426,42,"I suspect there will be some neighbors who object to that, but that's why we have democracy.",0,zoning changes
427,42,We cannot grant a COA for this unless you want the integrity of the historic review process completely destroyed.,0,zoning changes
428,42,It's just that simple.,0,zoning changes
429,42,I realize we're in a political environment.,0,zoning changes
430,42,That's fine.,0,zoning changes
431,42,"If that's the political choice, we live with it.",0,zoning changes
432,42,But understand what you're doing.,0,zoning changes
433,42,Fully understand the big-picture consequences of granting this appeal.,0,zoning changes
434,42,"Now, if people want to work together and find a solution, great.",0,zoning changes
435,42,Then we hold this and get a report back in September as to how it went.,0,zoning changes
436,42,But I just wanted to put that out there so people understood it's not a matter of nice guys or we feel sorry for you or it's an excusable neglect situation.,0,zoning changes
437,42,"What they did was arguably irreversible, and that puts this in a very unique category.",0,zoning changes
438,42,"Yeah, I get that.",0,zoning changes
439,42,But I can tell from Mr. Griffin there was no ill intent.,0,zoning changes
440,42,He didn't know about it.,0,zoning changes
441,42,He didn't know he was in a historic area.,0,zoning changes
442,42,"So, I mean, in one aspect of it, it was done, I think, unintentionally, right?",0,zoning changes
443,42,"But now it can't be reversed because, as our experts say, it's pretty much done.",0,zoning changes
444,42,"But you can try and mitigate it as much as possible, but it's not going to be a big change.",0,zoning changes
445,42,"But I think it's appropriate to hold it, to give it a shot, and see what our options are to try and make a little bit less of it.",0,zoning changes
446,42,"Do we not, as a city, notify when there's a sale transaction?",0,zoning changes
447,42,It's part of their deed.,0,zoning changes
448,42,Is it part of the deed itself?,0,zoning changes
449,42,The federal report will show that.,0,zoning changes
450,42,It will show that.,0,zoning changes
451,42,It is in the title report.,0,zoning changes
452,42,"Unfortunately, Milwaukee County wants to charge us $800 a month to be able to even have access to the database to send out letters.",0,zoning changes
453,42,So have we been doing that?,0,zoning changes
454,42,No.,0,zoning changes
455,42,So how would he know?,0,zoning changes
456,42,Because it's in the deed.,0,zoning changes
457,42,And we are sure and absolutely it was in his deed.,0,zoning changes
458,42,Totally complete.,0,zoning changes
459,42,"And we did mail out these pamphlets, and actually twice now.",0,zoning changes
460,42,"Yeah, we sent it out again this year.",0,zoning changes
461,42,"Starting last year after a long hiatus, we have mailed out this brochure to every owner in the city.",0,zoning changes
462,42,"We frequently get this, Alderman Murphy.",0,zoning changes
463,42,What's that?,0,zoning changes
464,42,"We frequently get this situation when people buy a sheriff's sale where there's no title report and no title insurance, or land contract transactions where there's no title insurance.",0,zoning changes
465,42,"So then they don't even know, yeah.",0,zoning changes
466,42,"And what is the city supposed to do, go around and?",0,zoning changes
467,42,"Yeah, I mean, I understand.",0,zoning changes
468,42,"Go ahead, Mr. Griffin.",0,zoning changes
469,42,You had any further comments?,0,zoning changes
470,42,Not at this time.,0,zoning changes
471,42,I would like an opportunity to speak.,0,zoning changes
472,42,Sure.,0,zoning changes
473,42,What's your name?,0,zoning changes
474,42,"My name is Charles Stewart, and I would like to respond to the complainant regarding this property.",0,zoning changes
475,42,My family has been in the historic renovation and purchase of properties in Milwaukee and historic districts.,0,zoning changes
476,42,Your question is on the microphone.,0,zoning changes
477,42,"Oh, okay.",0,zoning changes
478,42,My name is Charles Stewart.,0,zoning changes
479,42,My family has been in the building and historical maintenance of properties that my grandfather built in the 1920s.,0,zoning changes
480,42,This is a property that my grandfather built.,0,zoning changes
481,42,He was a carpenter.,0,zoning changes
482,42,My uncle was a mason.,0,zoning changes
483,42,I personally purchased this property approximately 10 years ago so that it would be properly maintained and honored the quality of the building that he did.,0,zoning changes
484,42,"Obviously, he found an excellent architect.",0,zoning changes
485,42,The house is designed terrifically.,0,zoning changes
486,42,"So I purchased the property, and Mr. Griffin has been employed by me for 15 years as a painter, almost exclusively on historic properties.",0,zoning changes
487,42,I have owned properties in each of the historic districts in Milwaukee.,0,zoning changes
488,42,"It's Wall Avenue and 3417 North Sherman and 2863 North Grant, and I picked up the pieces from the city and the federal government on these historic houses, got the certificates of appropriateness and all of the above, and I want to see this house partially repainted since there seems to be an objection.",0,zoning changes
489,42,"I do own and I have developed properties interior-wise that are in historic districts, and as I say, Mr. Griffin was the one that did all of the work.",0,zoning changes
490,42,He's also a carpenter.,0,zoning changes
491,42,"So my impression of what's appropriate based on what my family built carpentry-wise, what my family did mason-wise, the architect they chose, this is not an attempt to start a revolution of people painting everything in appropriate colors.",0,zoning changes
492,42,"I feel that there are properties that are in the gray spectrum of colors that have been approved for the other historic districts, one of which I used to own.",0,zoning changes
493,42,"So I just want it understood that the legacy of the property is partially my family's, and that's why I sold it to Mr. David Griffin, because I wanted to make certain that it had the best of care and attention, and I did not want to sell it to a flipper or a dipper or anything else.",0,zoning changes
494,42,I wanted to sell it to a resident of the neighborhood who will live there.,0,zoning changes
495,42,"He has 10-year financing with me, and in 10 years it will be paid off and his family will have an asset in a great community.",0,zoning changes
496,42,So that's it.,0,zoning changes
497,42,"Okay, thank you.",0,zoning changes
498,42,So you knew this was an historic district?,0,zoning changes
499,42,I knew it was a historic property.,0,zoning changes
500,42,"No, you knew this property was in an historic district?",0,zoning changes
501,42,That is correct.,0,zoning changes
502,42,And you sold it to him on land contract?,0,zoning changes
503,42,That is correct.,0,zoning changes
504,42,"So there was no warranty deed conveyed from you to him, correct?",0,zoning changes
505,42,That is correct.,0,zoning changes
506,42,So you knew it was in a historic district?,0,zoning changes
507,42,"Yes, it was in the same district as Grant Boulevard and 3417 Sherman, 2863 Grant, which I also owned.",0,zoning changes
508,42,And you didn't think it was relevant to tell him?,0,zoning changes
509,42,"Apparently both the city and the federal government that I purchased each of these properties from, which took almost a year, they made me sign a statement that says there's no asbestos here, there's no lead here, when there were kids 2 years old, a 4-year-old Hispanic on 2863.",0,zoning changes
510,42,What does that have to do with historic districts?,0,zoning changes
511,42,It's got to do with the fact that I was lied to about the condition of these properties when I purchased them.,0,zoning changes
512,42,"Yes, they were historic.",0,zoning changes
513,42,Who lied to you?,0,zoning changes
514,42,The city of Milwaukee.,0,zoning changes
515,42,"If Tom Barrow was here, he'd say...",0,zoning changes
516,42,He'd say he was lied to?,0,zoning changes
517,42,"No, he would say I had a conference, a press conference, on the porch of the house that I appropriately rehabbed and got a certificate of appropriateness for the central area unit outside.",0,zoning changes
518,42,I know the law.,0,zoning changes
519,42,So you've gone through the COE process on this property?,0,zoning changes
520,42,"Yes, I have.",0,zoning changes
521,42,"And it bothers me that somebody wants to get off track with a property owner who couldn't be more appropriate and is willing to change the color, essentially, back to a derivative of what it was.",0,zoning changes
522,42,"If somebody in the neighborhood doesn't like the color, that's...",0,zoning changes
523,42,It's not a matter of liking the color.,0,zoning changes
524,42,It's contrary to the design standards adopted by the Common Council when the historic district was created.,0,zoning changes
525,42,It's not a matter of liking.,0,zoning changes
526,42,We're changing it.,0,zoning changes
527,42,We're not asking you to keep the color that you think is inappropriate.,0,zoning changes
528,42,Thank you.,0,zoning changes
529,42,That's what we're here for.,0,zoning changes
530,42,Then we can get to the patches and the color and restore it so that might...,0,zoning changes
531,42,"All right, so the motion is to hold it.",0,zoning changes
532,42,So we're going to hold this item and see what we can do in terms of compromise and come back before the meeting.,0,zoning changes
533,42,"Mr. Chair, Mr. Chair.",0,zoning changes
534,42,"Yeah, thank you.",0,zoning changes
535,42,"On the whole, does everybody know what we're facing here?",0,zoning changes
536,42,"So if we deny it, what happens?",0,zoning changes
537,42,"And if we hold it, are they going to come back with a historical preservation approval or something similar?",0,zoning changes
538,42,"I mean, I think the motion to hold it is to find out if there's any potential technical solution to assist in lessening the issue.",0,zoning changes
539,42,"But his appeal still stands, and it would come back before the committee, but we would get a better feel of what that is.",0,zoning changes
540,42,"But I guess to run the logic out, if the appeal is denied and he does not receive the certificate of appropriateness, what's the outcome of that?",0,zoning changes
541,42,What happens because it's painted?,0,zoning changes
542,42,Right.,0,zoning changes
543,42,What happens?,0,zoning changes
544,42,What happens?,0,zoning changes
545,42,"Eventually, DNS takes it to court.",0,zoning changes
546,42,For what?,0,zoning changes
547,42,For a fine?,0,zoning changes
548,42,Yes.,0,zoning changes
549,42,And is it a one-time fine?,0,zoning changes
550,42,"Typically, until some sort of remedy is achieved.",0,zoning changes
551,42,"But as you indicated, you can't change it.",0,zoning changes
552,42,It's too late.,0,zoning changes
553,42,"So that's not an acceptable solution, right?",0,zoning changes
554,42,Yes.,0,zoning changes
555,42,"And, Mr. Chair, for the record, I would like to say that if this had just been the stucco, we wouldn't even be here.",0,zoning changes
556,42,It's the brick.,0,zoning changes
557,42,I get it.,0,zoning changes
558,42,"But I mean, the logic is you're not going to find them if you can't fix it.",0,zoning changes
559,42,"The court's going to say to you, the guy can't fix it.",0,zoning changes
560,42,How does the court do that?,0,zoning changes
561,42,Historic HPC.,0,zoning changes
562,42,"Yeah, I get that, but I'm just running the logic out of it.",0,zoning changes
563,42,Yeah.,0,zoning changes
564,42,"I mean, there are mineral.",0,zoning changes
565,42,Can we finish the logic?,0,zoning changes
566,42,"Please, let's finish the logic.",0,zoning changes
567,42,What happens?,0,zoning changes
568,42,"I'm just saying that more than likely, if the appeal is not granted, DCE takes them to court.",0,zoning changes
569,42,And it gets to court.,0,zoning changes
570,42,And the court's going to do what they want to do.,0,zoning changes
571,42,"But, I mean, usually in this case, it's like a fine.",0,zoning changes
572,42,And you can increase that fine or have a monthly increase into the fine or it's a monthly fine.,0,zoning changes
573,42,"But, I mean, the solution is to fix it.",0,zoning changes
574,42,"And the court's going to ask, well, why can't you fix it?",0,zoning changes
575,42,"And the Housing Historical Preservation is going to say, you can't fix it.",0,zoning changes
576,42,They're testifying today.,0,zoning changes
577,42,You can't really fix it.,0,zoning changes
578,42,So I'm just telling you that's reality.,0,zoning changes
579,42,"We're all saying here that a mineral paint may be an option to lessen the effect, at least.",0,zoning changes
580,42,Okay.,0,zoning changes
581,42,So he's going to try and maybe do that.,0,zoning changes
582,42,"Go ahead, sir.",0,zoning changes
583,42,Yes.,0,zoning changes
584,42,"I could, if they want to, we could paint the whole house or stain the whole house again to the color of one of the colors out of the original brick.",0,zoning changes
585,42,That can be done.,0,zoning changes
586,42,Okay.,0,zoning changes
587,42,There's just no problem with that.,0,zoning changes
588,42,This can be done.,0,zoning changes
589,42,It's just we're sitting down at the table making a decision on what color we want to paint the house.,0,zoning changes
590,42,"Well, that's why you reasoned the motion by Allman Stamper and Allman Bonds to hold it to try and get to that situation.",0,zoning changes
591,42,So we're going to hold it.,0,zoning changes
592,42,Right.,0,zoning changes
593,42,And so we're just trying to find a solution.,0,zoning changes
594,42,Okay.,0,zoning changes
595,42,Thank you.,0,zoning changes
596,42,Thank you.,0,zoning changes
597,42,I hear no objection to that motion.,0,zoning changes
598,42,It's held.,0,zoning changes
599,42,"Okay, sir.",0,zoning changes
600,42,Proceeding on the agenda.,0,zoning changes
601,42,"Item 10, file number 211891.",0,zoning changes
602,42,"Excuse me, file 11, file number 220286, communication with Department of City Development, transmitting the 2021 Annual Report of Tax Incremental District Statistics.",1,2021 Annual Report of Tax Incremental District Statistics
603,42,"I mean, I get what you're saying.",0,2021 Annual Report of Tax Incremental District Statistics
604,42,I get what you're saying.,0,2021 Annual Report of Tax Incremental District Statistics
605,42,Yeah.,0,2021 Annual Report of Tax Incremental District Statistics
606,42,"No, I figured you would.",0,2021 Annual Report of Tax Incremental District Statistics
607,42,You've been through this before.,0,2021 Annual Report of Tax Incremental District Statistics
608,42,Charles Stewart.,0,2021 Annual Report of Tax Incremental District Statistics
609,42,Okay.,0,2021 Annual Report of Tax Incremental District Statistics
610,42,"Good afternoon, Mr. Chairman.",0,2021 Annual Report of Tax Incremental District Statistics
611,42,Laurie Letzko with the Department of City Development.,0,2021 Annual Report of Tax Incremental District Statistics
612,42,"I'm here with my colleague, David Peat.",0,2021 Annual Report of Tax Incremental District Statistics
613,42,We're here for our Annual Tax Incremental Financing District Report for the year 2021.,0,2021 Annual Report of Tax Incremental District Statistics
614,42,And all expenditures and activity are through December 31st of 2021.,0,2021 Annual Report of Tax Incremental District Statistics
615,42,"I'm going to turn it over to my colleague, David Peat, to give you an overview of our TID portfolio.",0,2021 Annual Report of Tax Incremental District Statistics
616,42,David.,0,2021 Annual Report of Tax Incremental District Statistics
617,42,Hi.,0,2021 Annual Report of Tax Incremental District Statistics
618,42,"I'm Dave Peat, the Budget Manager for the Department of City Development.",0,2021 Annual Report of Tax Incremental District Statistics
619,42,What we have is our Annual Report that's always due by July 1st of every year.,0,2021 Annual Report of Tax Incremental District Statistics
620,42,It's an annual submission that we do.,0,2021 Annual Report of Tax Incremental District Statistics
621,42,We actually have to do it for the Department of Revenue now.,0,2021 Annual Report of Tax Incremental District Statistics
622,42,"Every year we submit just the numbers, but we try to supply you with an actual narrative and give you updates on what's actually going on more than just what the numbers are saying.",0,2021 Annual Report of Tax Incremental District Statistics
623,42,The 2021 TID audit was recently finished.,0,2021 Annual Report of Tax Incremental District Statistics
624,42,So that should be probably presented by the Comptroller's Office soon.,0,2021 Annual Report of Tax Incremental District Statistics
625,42,I don't know exactly when.,0,2021 Annual Report of Tax Incremental District Statistics
626,42,But that one's done.,0,2021 Annual Report of Tax Incremental District Statistics
627,42,Our numbers are unaudited in this report.,0,2021 Annual Report of Tax Incremental District Statistics
628,42,It does not include any of the accruals or anything like that.,0,2021 Annual Report of Tax Incremental District Statistics
629,42,That would be done after the end of the year.,0,2021 Annual Report of Tax Incremental District Statistics
630,42,"At the end of 2021, we had 60 open or active tax incremental districts.",0,2021 Annual Report of Tax Incremental District Statistics
631,42,It was consistent with the prior year.,0,2021 Annual Report of Tax Incremental District Statistics
632,42,The incremental property value generated from all our TID portfolio right now is about $2.2 billion.,0,2021 Annual Report of Tax Incremental District Statistics
633,42,It's approximately the same as it has been in the prior year.,0,2021 Annual Report of Tax Incremental District Statistics
634,42,And the value represents about 6.33% of the entire city's value.,0,2021 Annual Report of Tax Incremental District Statistics
635,42,We are limited to 12% of the entire city's value for TIDs.,0,2021 Annual Report of Tax Incremental District Statistics
636,42,"Our projections right now is the future project costs that we need to recover is almost $147 million, which includes the debt service, but it does not include the developer-financed TIDs.",0,2021 Annual Report of Tax Incremental District Statistics
637,42,"So in 2021, we had several TIDs that were created as well as amended.",0,2021 Annual Report of Tax Incremental District Statistics
638,42,So I'm just going to give you a brief overview.,0,2021 Annual Report of Tax Incremental District Statistics
639,42,"Many of you have seen these before this committee, and the council has approved them.",0,2021 Annual Report of Tax Incremental District Statistics
640,42,"So our first TID that was created in 2021 was TID 107, Chapel Gardens.",0,2021 Annual Report of Tax Incremental District Statistics
641,42,This project is an affordable housing redevelopment of a former convent and outbuilding that is owned by the Sisters of St. Francis on South Layton Boulevard at Greenfield Avenue.,0,2021 Annual Report of Tax Incremental District Statistics
642,42,It comprises of 43 total units.,0,2021 Annual Report of Tax Incremental District Statistics
643,42,"Fifty-nine of the units are one- and two-bedroom units for the elderly, and then there were four three-bedroom units for families.",0,2021 Annual Report of Tax Incremental District Statistics
644,42,"In total, it was a $16.2 million investment.",0,2021 Annual Report of Tax Incremental District Statistics
645,42,"The city's TIF investment is $720,000, and again, it was followed by our affordable housing TIF policy.",0,2021 Annual Report of Tax Incremental District Statistics
646,42,It is a developer-financed TIF for a term of 20 years with a 4.75% interest rate.,0,2021 Annual Report of Tax Incremental District Statistics
647,42,"This development is being led by the Sisters of St. Francis and General Capital Development, and it is slated to be completed by the end of this year.",0,2021 Annual Report of Tax Incremental District Statistics
648,42,"Mr. Chair, I'm just curious.",0,2021 Annual Report of Tax Incremental District Statistics
649,42,These are units just available to the public?,0,2021 Annual Report of Tax Incremental District Statistics
650,42,Yes.,0,2021 Annual Report of Tax Incremental District Statistics
651,42,Thank you.,0,2021 Annual Report of Tax Incremental District Statistics
652,42,You're welcome.,0,2021 Annual Report of Tax Incremental District Statistics
653,42,"Another TID that was created in 2021 was TID 108, 5th and Michigan.",0,2021 Annual Report of Tax Incremental District Statistics
654,42,"This project renovated a 350,000-square-foot office building and 850-stall parking structure.",0,2021 Annual Report of Tax Incremental District Statistics
655,42,It was purchased by Milwaukee Tool and is the home of Milwaukee Tool.,0,2021 Annual Report of Tax Incremental District Statistics
656,42,It is located at 5th and Michigan on the west side of Milwaukee's downtown.,0,2021 Annual Report of Tax Incremental District Statistics
657,42,It is a $30-plus million investment.,0,2021 Annual Report of Tax Incremental District Statistics
658,42,"The city provided a $12.1 million TIF for a commitment of 1,210 new jobs by 2026.",0,2021 Annual Report of Tax Incremental District Statistics
659,42,"There was a human resource agreement for this development, and as reported at not the most recent but a couple, maybe two cycles ago, their HR requirements are being met and exceeded in this case, 40% RPP and 25% SBE.",0,2021 Annual Report of Tax Incremental District Statistics
660,42,There is an option for an additional $7.9 million of TIF.,0,2021 Annual Report of Tax Incremental District Statistics
661,42,If the company decides to expand the building and add another 790 jobs.,0,2021 Annual Report of Tax Incremental District Statistics
662,42,"For this development, we are paying $10,000 for a new job in the region.",0,2021 Annual Report of Tax Incremental District Statistics
663,42,"Our first TID last year that was amended was Sigma Aldridge, TID 52.",0,2021 Annual Report of Tax Incremental District Statistics
664,42,It was Amendment 1.,0,2021 Annual Report of Tax Incremental District Statistics
665,42,"This TID was very close to its expiration date, so we decided to look at our portfolio.",0,2021 Annual Report of Tax Incremental District Statistics
666,42,"There were three underperforming affordable housing TIDs, and we were able to do an allocation amendment, meaning that we donated to three underperforming TIDs.",0,2021 Annual Report of Tax Incremental District Statistics
667,42,"Either there was no increment coming in or very little, and the likelihood of it being paid off within the 27 years that TIDs have to pay off was very unlikely.",0,2021 Annual Report of Tax Incremental District Statistics
668,42,"So we made the decision to amend this TID for a little bit more than $312,000, and we paid off TID 58 at 20th and Walnut for almost $55,000.",0,2021 Annual Report of Tax Incremental District Statistics
669,42,"We also paid off TID 65 at 20th and Brown for a little bit more than $16,500, and then we also paid off TID 66 at Metcalf Park for a little bit more than $241,000.",0,2021 Annual Report of Tax Incremental District Statistics
