index,meeting_id,caption,topic,topics
251,42,So yeah let me answer that question two ways first at the kind of macro level which I think you made a good statement there about we you know if we're going to be seeing the city grow and achieving some of the mayor's population goals we'll need to add housing units both where people want to live but across the city so I think that's a fair thing that we want to consider as we're carrying out this project in my opening comments I also said we're not bringing you final ideas or final final recommendations today so as far as like some of the very site-specific things you got into I don't pretend to come to you and say those because those are uniquely desirable residential neighborhoods because of their low density well and the thing I was going to mention the second point you know you you did you almost set us up too well to now make a plug that you know you talked about the Bayview neighborhood specifically and that is an area where we are doing detailed area planning right now led by Alderwoman Dimitrovich just tonight at from between 5 and 7 p.m. we have a meeting at South Shore Pavilion where we're going to present some initial recommendations for Bayview that have come out of the the planning process there so we are certainly looking at that and you know I've been we've certainly heard recommendations from residents in Bayview and I'm not going to pretend this has been unanimous but there's been a lot of people who said we do want to see growth in Bayview and we're certainly trying to accommodate that and and use that specific neighborhood planning process to plan for it so I think we're continuing to do the things we've always done which is plan you know both do neighborhood planning but also acknowledge the thing that you said at the start which is some of these issues when you look at regulatory tools and growth policy we do probably have to do some level of citywide analysis there so that's why we're proposing to undertake this project if you're right that depending on the way that this project unfolds like we certainly want input from the council and that's why we're proposing is a two-phase project where at the end of phase one we come back to you all at the council I presume that would come to ZND here and before we start actually writing you know writing code updates we say here are the general findings that we found here is the some general recommendations around things we want to that we want to advance and I think we'll ask the council this committee and then the council to go on record supporting that before we start right you said you know getting in the weeds of writing code because we don't want to bring you something that's not going to be able to get the support of this council additional questions Mr. Chair all the way yes please go ahead yes yes good afternoon Mr. Chair thank you and thanks for all the love for Bayview we love it and good looking out we are as Sam pointed out in almost a year and a half a very intense planning effort because we want to be part of the city solution we want to be in the driver's seat of our own future and we know we've had a lot of changes and so we are really working on a forward thinking vision how we can be more inclusive what that means what that looks and feels like and what changes need to happen and we've had some really interesting conversations in in Bayview that I'm happy to be part of that I don't think it's taken place at this level for a while however the question I had was kind of how you know how does this complement compare because I wouldn't want to support a citywide plan today that includes changes that I haven't finalized within my own district plan and I just wanted to understand that and we do have that meeting tonight where we're actually it's an open house we're going to first respond to the first draft that's that's what I'm interested in is I do believe we need a citywide plan but I mean where there's districts that are going through this intensive process I want to make sure that that's complemented and not contradicting Mr. Chair.,8,authorizing a transfer of funds from the capital improvements
252,42,That's a great question all Roman and I think again I think we look forward to working with all alders as we kind of develop a more detailed scope for this project but as I've initially as we've initially thought about it I think you're right neighborhood planning will continue and neighborhood planning will likely continue kind of dictate you know key sites within individual neighborhoods and some of the you know neighborhood specific planning and how we implement those plans but there's a separate when I said the citywide aspect I also am talking I think about the overall city zoning code there are changes that we think we could be made to the code itself that are not neighborhood specific but that might help again enable some of the types of development that people have spoken about and again I don't want to like my goal today was not to get too far in any specific type of things because I know we don't I don't want to suggest that we've made final you know any kind of final conclusions but just an example that came up earlier was you know the the level of density that's currently allowed on some of our commercial corridors that that's regulated on a citywide basis through the code and there might be you know we as we've looked at in the in the past done TOD planning sorry I should stop using acronyms the transitory development planning one of the things that we've seen and we've also seen in some code administration that we've done is that perhaps you know making some kind of tweaks at the margins or turning the dials on some of those things in the code might better align with existing recommendations that have already been made in plans but have also been kind of you know are are very much citywide in nature and are not specific to one neighborhood or one site.,8,authorizing a transfer of funds from the capital improvements
253,42,Mr. Chair just uh I guess I want to be a little bit more direct but what if there's a conflict I mean um like we're really being careful in Bayview to not just say what we don't want but to to say what we do want and specifically where so um you know some of the areas that Alderman Bauman mentioned um are are ones that are being heavily considered for historical preservation our plan as you know is one that's um actually using funding and you should you would love this Alderman Bauman we're doing a bit of a modest of a survey of our historical analysis at the same time while we're planning and so my point is what if like what if the citywide plan says something that conflicts with our neighborhood plan?,8,authorizing a transfer of funds from the capital improvements
254,42,Right I think uh I think that's the kind of thing that we want to make sure we're being thoughtful about through the process and again like without um we do want to have more in-depth discussions with individual elders about that but I think that again at a high level one way to maybe think about that is that there's two aspects that govern you know what can you know the city's zoning and what can be done in development throughout the city and there's the zoning map which kind of talks about how individual properties are zoned and then there's also the code the text of the code and you know when we I don't anticipate that the citywide effort that we're talking about is going to get in depth about saying the zoning of site xyz should be changed it might instead say things like commercial corridors you know commercial corridors that are well served by transit and that are currently zoned you know for example our local business 2 district maybe there's tweaks that need to be made to that local business 2 district that will better enable transitory development but I don't anticipate it going in the weeds about any specific map amendments.,8,authorizing a transfer of funds from the capital improvements
255,42,So my vote today is not actually changing any code right now.,8,authorizing a transfer of funds from the capital improvements
256,42,No this is just the item that's in front of the committee today is to just initiate this process with much of the work taking place during 2023 in close partnership and close coordination with not just the elders on this committee but the elders that yeah and it would also allocate funding for us to begin the process.,8,authorizing a transfer of funds from the capital improvements
257,42,Okay all right thank you Mr. Chair appreciate it.,8,authorizing a transfer of funds from the capital improvements
258,42,You're welcome.,8,authorizing a transfer of funds from the capital improvements
259,42,Any additional questions or comments to committee members?,8,authorizing a transfer of funds from the capital improvements
260,42,"If not, Alderman Perez moves for adoption and hearing no objections so ordered.",8,authorizing a transfer of funds from the capital improvements
261,42,Moving on the agenda item 8 file number 220458 a resolution authorizing acceptance but unsolicited offer to purchase from Trina Gandhi and for the city-owned tax property located at 2877 North 36th Street in the 15 Aldermanic District.,9,purchasing city-owned tax property 
262,42,This is sponsored by Alderman Stamper.,9,purchasing city-owned tax property 
263,42,Chris do we have somebody here?,9,purchasing city-owned tax property 
264,42,Deborah would you like to introduce?,9,purchasing city-owned tax property 
265,42,Good afternoon.,9,purchasing city-owned tax property 
266,42,Go ahead.,9,purchasing city-owned tax property 
267,42,This is Deborah from DCD Real Estate and unfortunately Ms. Gandhi was not available to appear however she did authorize her real estate agent Keisha Barnes to attend on her behalf.,9,purchasing city-owned tax property 
268,42,Okay Mr. Chair.,9,purchasing city-owned tax property 
269,42,Alderman.,9,purchasing city-owned tax property 
270,42,May I ask how this arose because don't we normally I mean I've seldom seen residential properties come to the committee except where the buyer is an ineligible person to obtain a redemption is that what do we have here?,9,purchasing city-owned tax property 
271,42,We have an unsolicited sale so the property was not marked.,9,purchasing city-owned tax property 
272,42,Okay because it's fire damaged and okay.,9,purchasing city-owned tax property 
273,42,"The offer price is what $5,000?",9,purchasing city-owned tax property 
274,42,That's correct.,9,purchasing city-owned tax property 
275,42,Okay Alderman Stamper you have any comments?,9,purchasing city-owned tax property 
276,42,Yeah thank you Mr. Chair.,9,purchasing city-owned tax property 
277,42,Not really.,9,purchasing city-owned tax property 
278,42,They reached out with the interest of rehabbing the property for home ownership so I connected them with DCD.,9,purchasing city-owned tax property 
279,42,Well actually it's investor ownership right?,9,purchasing city-owned tax property 
280,42,Right I think it's an investor-owned property correct and it's a real estate agent here maybe they can.,9,purchasing city-owned tax property 
281,42,Where does the buyer live?,9,purchasing city-owned tax property 
282,42,Ms. Barnes you can go ahead.,9,purchasing city-owned tax property 
283,42,The buyer currently lives in Menomonee Falls it is a it's a investor purchase to rehab as Alderman Stamper said they're going to rehab it and then put it back on the market for a homeowner.,9,purchasing city-owned tax property 
284,42,Okay.,9,purchasing city-owned tax property 
285,42,Did that answer the question?,9,purchasing city-owned tax property 
286,42,Yes.,9,purchasing city-owned tax property 
287,42,Any additional questions or comments?,9,purchasing city-owned tax property 
288,42,Alderman Stamper wants us to move forward with this?,9,purchasing city-owned tax property 
289,42,Yeah I guess so.,9,purchasing city-owned tax property 
290,42,He's a sponsor.,9,purchasing city-owned tax property 
291,42,Yes I'll support it.,9,purchasing city-owned tax property 
292,42,Alderman Stamper moves for approval are there any objections?,9,purchasing city-owned tax property 
293,42,"Proceeding on the agenda file number 210956 the substitute ordinance relating to property registration sponsored by Alderman Stamper, Alderman Perez and Alderman Hamilton.",10,property registration 
294,42,Thank you Mr. Chair.,10,property registration 
295,42,Thank you Mr. Chair.,10,property registration 
296,42,Thank you Mr. Chair.,10,property registration 
297,42,Thank you Mr. Chair.,10,property registration 
298,42,Thank you Mr. Chair.,10,property registration 
299,42,Thank you Mr. Chair.,10,property registration 
300,42,Thank you Mr. Chair.,10,property registration 
301,42,Thank you Mr. Chair.,10,property registration 
302,42,Thank you Mr. Chair.,10,property registration 
303,42,Thank you Mr. Chair.,10,property registration 
304,42,Just for the record I know that council members may have received a letter from the Department of City Development as it relates to this file they've requested it to be held at this time.,10,property registration 
305,42,Is somebody here from the department.,10,property registration 
306,42,Yes.,10,property registration 
307,42,Mr. Chair.,10,property registration 
308,42,Mr. Chair I support the hold.,10,property registration 
309,42,We can hold this.,10,property registration 
310,42,Do you want to just briefly.,10,property registration 
311,42,What did you say?,10,property registration 
312,42,Your motion is to hold at this time.,10,property registration 
313,42,Yeah let's hold it.,10,property registration 
314,42,Okay at this time Alderman Stamper moves to hold and hearing no objections so ordered.,10,property registration 
315,42,Thank you.,10,property registration 
316,42,Thank you.,10,property registration 
317,42,Item 10 on the agenda.,10,property registration 
318,42,File number 211891.,10,property registration 
319,42,A resolution relating to a retroactive certificate of appropriateness for staining brick at 2422 North Sherman Boulevard in the Sherman Boulevard Historic District for David Griffin.,10,property registration 
320,42,And once again it's a public hearing for those wishing to provide oral testimony please let me know so.,10,property registration 
321,42,HVC Ms. Hatala you would like to begin or?,10,property registration 
322,42,Who would like to begin?,10,property registration 
323,42,I'll start.,10,property registration 
324,42,Okay.,10,property registration 
325,42,Ms. Hatala.,10,property registration 
326,42,Good afternoon members of the committee.,10,property registration 
327,42,My name is Karlyn Hatala and I'm one of the staff members to the Historic Preservation Commission.,10,property registration 
328,42,"This project came to us, came to the Historic Preservation Commission by way of citizen complaint that property owner was doing something to his property that was not appropriate and not in the preservation guidelines.",10,property registration 
329,42,Let's see.,10,property registration 
330,42,Come on.,10,property registration 
331,42,Let me try this.,10,property registration 
332,42,Okay.,10,property registration 
333,42,"The property owner is David Griffin and he has owned this house on Sherman Boulevard since June 15, 2020.",10,property registration 
334,42,"Brochures were mailed out to property owners in historic districts on about January 7, 2021.",10,property registration 
335,42,This brochure outlined the requirements for obtaining a certificate of appropriateness and also indicated that the person who receives this brochure is in a historic district and something to be celebrated.,10,property registration 
336,42,Oops.,10,property registration 
337,42,And this is the property at 2422 North Sherman Boulevard before.,10,property registration 
338,42,"It's a 1921 house designed by a prominent architect, Milwaukee architect called George Zogel.",10,property registration 
339,42,"He designed beautiful, very thoughtful interiors and exteriors during the bungalow era and his career extended past World War II.",10,property registration 
340,42,And this is a view of the house in its original state.,10,property registration 
341,42,And this is a view of the back of the house showing that there were portions of the house that were stucco clad and they were that creamy color and then the brick extended around the house.,10,property registration 
342,42,And this is sort of a close-up to show the texture of the brick.,10,property registration 
343,42,"And these are, let's see, bottom right is an inspector photo.",10,property registration 
344,42,The top left is either the complainant's photo or me after I took a quick drive by.,10,property registration 
345,42,"It's kind of a blue-tinted brown at this point and very monochromatic as opposed to what you saw before, which is a highly textured multicolor kind of buff brick.",10,property registration 
346,42,Can I say something?,10,property registration 
347,42,Sure.,10,property registration 
348,42,The texture of the brick in the book is still there.,10,property registration 
349,42,That didn't go nowhere.,10,property registration 
350,42,"It just said who you are, what's your name?",10,property registration 
351,42,My name is David Griffin.,10,property registration 
352,42,I'm the house owner.,10,property registration 
353,42,Okay.,10,property registration 
354,42,"Yeah, that texture in the above is still there.",10,property registration 
355,42,It didn't take none of that away.,10,property registration 
356,42,Very good.,10,property registration 
357,42,Thank you.,10,property registration 
358,42,And it's a brown.,10,property registration 
359,42,It's a dark brown.,10,property registration 
360,42,It's not a blue.,10,property registration 
361,42,It's not a gray.,10,property registration 
362,42,Right.,10,property registration 
363,42,It's a brown.,10,property registration 
364,42,Okie doke.,10,property registration 
365,42,Okay.,10,property registration 
366,42,Continue.,10,property registration 
367,42,Here is our circa 1990 photo and another photo of the current state.,10,property registration 
368,42,This is Mr. Griffin's receipt and details for the kind of stain he applied to the house.,10,property registration 
369,42,The Historic Preservation Commission denied retroactive approval for this change of color because it is essentially irreversible.,10,property registration 
370,42,Discussion has been had about every possible alternative.,10,property registration 
371,42,"Multiple conservators were consulted by members of HPC, the commission members themselves, and the staff.",10,property registration 
372,42,"The only way to bring about any sort of restoration is to apply a mineral paint over it, which could bring the color closer to the original state.",10,property registration 
373,42,A prior owner who has been in contact with Ms. Hadula also suggested that even just painting the mortar joints could be a solution that would help address how monochromatic the home is now.,10,property registration 
374,42,"So staff's recommendation is to deny and let us pursue, at the very least, a test sample area with one of these mineral paints before dismissing this case entirely.",10,property registration 
375,42,"I do want to hear from the local person, Alderman.",10,property registration 
376,42,"This is Alderman Stamper's District, right?",10,property registration 
377,42,I believe it is.,10,property registration 
378,42,Yes.,10,property registration 
379,42,"Alderman Stamper, do you have any comments?",10,property registration 
380,42,"Well, what's left?",10,property registration 
381,42,Is the owner able to speak?,10,property registration 
382,42,"Yeah, absolutely.",10,property registration 
383,42,Have you guys consulted about this possible testing for a different color?,10,property registration 
384,42,Yes.,10,property registration 
385,42,Okay.,10,property registration 
386,42,What was that conversation?,10,property registration 
387,42,"Well, the conversation was like, can we, in any way possible, take a color out of the old brick to match it up as close as possible?",10,property registration 
388,42,"I said, yeah, it's possible.",10,property registration 
389,42,You can take one of the colors.,10,property registration 
390,42,"The original brick got maybe about three or four different colors in there, and you would have to probably paint one of those colors out of that brick to paint the house over again.",10,property registration 
391,42,But you can also put what this man suggested.,10,property registration 
392,42,"You can put that over that paint and introduce a different color into it, into the grain of the brick.",10,property registration 
393,42,Okay.,10,property registration 
394,42,"So, Mr. Griffin, do you live there?",10,property registration 
395,42,"Yes, sir.",10,property registration 
396,42,Okay.,10,property registration 
397,42,All right.,10,property registration 
398,42,I would like to see them work it out.,10,property registration 
399,42,Can they work that out based on the recommendation of the Historic Preservation Committee?,10,property registration 
400,42,"Mr. Griffin, you're here to appeal the order, correct?",10,property registration 
401,42,Pardon me?,10,property registration 
402,42,You're here to appeal the order?,10,property registration 
403,42,"Well, at first I was, but I'm willing to work, do whatever we've got to do to solve this problem, because really I didn't know, and I really don't want to be here in front of you guys if I knew this was going to happen, and I really don't.",10,property registration 
404,42,Right.,10,property registration 
405,42,"You know, I'm willing to go whatever works.",10,property registration 
406,42,I'll go with you guys.,10,property registration 
407,42,Let's figure this thing out.,10,property registration 
408,42,Get this over with.,10,property registration 
409,42,"Everything, Mr. Chair?",10,property registration 
410,42,"Go ahead, Alderman Baumann.",10,property registration 
411,42,"Thank you, Mr. Chairman, to Alderman Stamper and members of the committee.",10,property registration 
412,42,"I mean, this is, the Historic Preservation Commission discussed this case at length at least twice, and it was our final judgment that there is no possible way we could issue a certificate of appropriateness in this case, because that would basically be saying that this is appropriate when it clearly isn't appropriate.",10,property registration 
413,42,"What complicates the case is that we're hearing from experts that said, well, there's nothing you can do about it.",10,property registration 
414,42,"Well, that even makes it worse to issue a COA, because once we issue a COA for full house painting of brick buildings, why would anyone else not do it and just go out and do it and not apply for the proper review?",10,property registration 
415,42,"And if someone complained, there'd be a hearing, and they'd say, well, you gave it to this gentleman.",10,property registration 
416,42,We're entitled to the same after-the-fact approval as you got.,10,property registration 
417,42,And so basically your historic standards essentially are out the window for Sherman Boulevard.,10,property registration 
418,42,It's a practical matter.,10,property registration 
419,42,"Anyone can do anything they want, and they'll automatically get an appeal approved by the council.",10,property registration 
420,42,So why even bother at some point?,10,property registration 
421,42,There's no point in having historic preservation.,10,property registration 
422,42,"There's no point focusing on the great blocks of Grant Boulevard and Sherman Boulevard, because if you start granting everybody an exception because they're nice guys or you feel sorry for them, you might as well abolish historic preservation in those neighborhoods and everybody for himself.",10,property registration 
423,42,"So that's a policy call, and maybe that's what the neighborhood wants.",10,property registration 
424,42,"Maybe the neighborhood wants to abolish historic preservation on Grant Boulevard and Sherman Boulevard, and that's their right to make that point.",10,property registration 
425,42,That's the right of their local elected official to advance that argument.,10,property registration 
426,42,"I suspect there will be some neighbors who object to that, but that's why we have democracy.",10,property registration 
427,42,We cannot grant a COA for this unless you want the integrity of the historic review process completely destroyed.,10,property registration 
428,42,It's just that simple.,10,property registration 
429,42,I realize we're in a political environment.,10,property registration 
430,42,That's fine.,10,property registration 
431,42,"If that's the political choice, we live with it.",10,property registration 
432,42,But understand what you're doing.,10,property registration 
433,42,Fully understand the big-picture consequences of granting this appeal.,10,property registration 
434,42,"Now, if people want to work together and find a solution, great.",10,property registration 
435,42,Then we hold this and get a report back in September as to how it went.,10,property registration 
436,42,But I just wanted to put that out there so people understood it's not a matter of nice guys or we feel sorry for you or it's an excusable neglect situation.,10,property registration 
437,42,"What they did was arguably irreversible, and that puts this in a very unique category.",10,property registration 
438,42,"Yeah, I get that.",10,property registration 
439,42,But I can tell from Mr. Griffin there was no ill intent.,10,property registration 
440,42,He didn't know about it.,10,property registration 
441,42,He didn't know he was in a historic area.,10,property registration 
442,42,"So, I mean, in one aspect of it, it was done, I think, unintentionally, right?",10,property registration 
443,42,"But now it can't be reversed because, as our experts say, it's pretty much done.",10,property registration 
444,42,"But you can try and mitigate it as much as possible, but it's not going to be a big change.",10,property registration 
445,42,"But I think it's appropriate to hold it, to give it a shot, and see what our options are to try and make a little bit less of it.",10,property registration 
446,42,"Do we not, as a city, notify when there's a sale transaction?",10,property registration 
447,42,It's part of their deed.,10,property registration 
448,42,Is it part of the deed itself?,10,property registration 
449,42,The federal report will show that.,10,property registration 
450,42,It will show that.,10,property registration 
451,42,It is in the title report.,10,property registration 
452,42,"Unfortunately, Milwaukee County wants to charge us $800 a month to be able to even have access to the database to send out letters.",10,property registration 
453,42,So have we been doing that?,10,property registration 
454,42,No.,10,property registration 
455,42,So how would he know?,10,property registration 
456,42,Because it's in the deed.,10,property registration 
457,42,And we are sure and absolutely it was in his deed.,10,property registration 
458,42,Totally complete.,10,property registration 
459,42,"And we did mail out these pamphlets, and actually twice now.",10,property registration 
460,42,"Yeah, we sent it out again this year.",10,property registration 
461,42,"Starting last year after a long hiatus, we have mailed out this brochure to every owner in the city.",10,property registration 
462,42,"We frequently get this, Alderman Murphy.",10,property registration 
463,42,What's that?,10,property registration 
464,42,"We frequently get this situation when people buy a sheriff's sale where there's no title report and no title insurance, or land contract transactions where there's no title insurance.",10,property registration 
465,42,"So then they don't even know, yeah.",10,property registration 
466,42,"And what is the city supposed to do, go around and?",10,property registration 
467,42,"Yeah, I mean, I understand.",10,property registration 
468,42,"Go ahead, Mr. Griffin.",10,property registration 
469,42,You had any further comments?,10,property registration 
470,42,Not at this time.,10,property registration 
471,42,I would like an opportunity to speak.,10,property registration 
472,42,Sure.,10,property registration 
473,42,What's your name?,10,property registration 
474,42,"My name is Charles Stewart, and I would like to respond to the complainant regarding this property.",10,property registration 
475,42,My family has been in the historic renovation and purchase of properties in Milwaukee and historic districts.,10,property registration 
476,42,Your question is on the microphone.,10,property registration 
477,42,"Oh, okay.",10,property registration 
478,42,My name is Charles Stewart.,10,property registration 
479,42,My family has been in the building and historical maintenance of properties that my grandfather built in the 1920s.,10,property registration 
480,42,This is a property that my grandfather built.,10,property registration 
481,42,He was a carpenter.,10,property registration 
482,42,My uncle was a mason.,10,property registration 
483,42,I personally purchased this property approximately 10 years ago so that it would be properly maintained and honored the quality of the building that he did.,10,property registration 
484,42,"Obviously, he found an excellent architect.",10,property registration 
485,42,The house is designed terrifically.,10,property registration 
486,42,"So I purchased the property, and Mr. Griffin has been employed by me for 15 years as a painter, almost exclusively on historic properties.",10,property registration 
487,42,I have owned properties in each of the historic districts in Milwaukee.,10,property registration 
488,42,"It's Wall Avenue and 3417 North Sherman and 2863 North Grant, and I picked up the pieces from the city and the federal government on these historic houses, got the certificates of appropriateness and all of the above, and I want to see this house partially repainted since there seems to be an objection.",10,property registration 
489,42,"I do own and I have developed properties interior-wise that are in historic districts, and as I say, Mr. Griffin was the one that did all of the work.",10,property registration 
490,42,He's also a carpenter.,10,property registration 
491,42,"So my impression of what's appropriate based on what my family built carpentry-wise, what my family did mason-wise, the architect they chose, this is not an attempt to start a revolution of people painting everything in appropriate colors.",10,property registration 
492,42,"I feel that there are properties that are in the gray spectrum of colors that have been approved for the other historic districts, one of which I used to own.",10,property registration 
493,42,"So I just want it understood that the legacy of the property is partially my family's, and that's why I sold it to Mr. David Griffin, because I wanted to make certain that it had the best of care and attention, and I did not want to sell it to a flipper or a dipper or anything else.",10,property registration 
494,42,I wanted to sell it to a resident of the neighborhood who will live there.,10,property registration 
495,42,"He has 10-year financing with me, and in 10 years it will be paid off and his family will have an asset in a great community.",10,property registration 
496,42,So that's it.,10,property registration 
497,42,"Okay, thank you.",10,property registration 
498,42,So you knew this was an historic district?,10,property registration 
499,42,I knew it was a historic property.,10,property registration 
500,42,"No, you knew this property was in an historic district?",10,property registration 
501,42,That is correct.,10,property registration 
502,42,And you sold it to him on land contract?,10,property registration 
503,42,That is correct.,10,property registration 
504,42,"So there was no warranty deed conveyed from you to him, correct?",10,property registration 
505,42,That is correct.,10,property registration 
506,42,So you knew it was in a historic district?,10,property registration 
507,42,"Yes, it was in the same district as Grant Boulevard and 3417 Sherman, 2863 Grant, which I also owned.",10,property registration 
508,42,And you didn't think it was relevant to tell him?,10,property registration 
509,42,"Apparently both the city and the federal government that I purchased each of these properties from, which took almost a year, they made me sign a statement that says there's no asbestos here, there's no lead here, when there were kids 2 years old, a 4-year-old Hispanic on 2863.",10,property registration 
510,42,What does that have to do with historic districts?,10,property registration 
511,42,It's got to do with the fact that I was lied to about the condition of these properties when I purchased them.,10,property registration 
512,42,"Yes, they were historic.",10,property registration 
513,42,Who lied to you?,10,property registration 
514,42,The city of Milwaukee.,10,property registration 
515,42,"If Tom Barrow was here, he'd say...",10,property registration 
516,42,He'd say he was lied to?,10,property registration 
517,42,"No, he would say I had a conference, a press conference, on the porch of the house that I appropriately rehabbed and got a certificate of appropriateness for the central area unit outside.",10,property registration 
518,42,I know the law.,10,property registration 
519,42,So you've gone through the COE process on this property?,10,property registration 
520,42,"Yes, I have.",10,property registration 
521,42,"And it bothers me that somebody wants to get off track with a property owner who couldn't be more appropriate and is willing to change the color, essentially, back to a derivative of what it was.",10,property registration 
522,42,"If somebody in the neighborhood doesn't like the color, that's...",10,property registration 
523,42,It's not a matter of liking the color.,10,property registration 
524,42,It's contrary to the design standards adopted by the Common Council when the historic district was created.,10,property registration 
525,42,It's not a matter of liking.,10,property registration 
526,42,We're changing it.,10,property registration 
527,42,We're not asking you to keep the color that you think is inappropriate.,10,property registration 
528,42,Thank you.,10,property registration 
529,42,That's what we're here for.,10,property registration 
530,42,Then we can get to the patches and the color and restore it so that might...,10,property registration 
531,42,"All right, so the motion is to hold it.",10,property registration 
532,42,So we're going to hold this item and see what we can do in terms of compromise and come back before the meeting.,10,property registration 
533,42,"Mr. Chair, Mr. Chair.",10,property registration 
534,42,"Yeah, thank you.",10,property registration 
535,42,"On the whole, does everybody know what we're facing here?",10,property registration 
536,42,"So if we deny it, what happens?",10,property registration 
537,42,"And if we hold it, are they going to come back with a historical preservation approval or something similar?",10,property registration 
538,42,"I mean, I think the motion to hold it is to find out if there's any potential technical solution to assist in lessening the issue.",10,property registration 
539,42,"But his appeal still stands, and it would come back before the committee, but we would get a better feel of what that is.",10,property registration 
540,42,"But I guess to run the logic out, if the appeal is denied and he does not receive the certificate of appropriateness, what's the outcome of that?",10,property registration 
541,42,What happens because it's painted?,10,property registration 
542,42,Right.,10,property registration 
543,42,What happens?,10,property registration 
544,42,What happens?,10,property registration 
545,42,"Eventually, DNS takes it to court.",10,property registration 
546,42,For what?,10,property registration 
547,42,For a fine?,10,property registration 
548,42,Yes.,10,property registration 
549,42,And is it a one-time fine?,10,property registration 
550,42,"Typically, until some sort of remedy is achieved.",10,property registration 
551,42,"But as you indicated, you can't change it.",10,property registration 
552,42,It's too late.,10,property registration 
553,42,"So that's not an acceptable solution, right?",10,property registration 
554,42,Yes.,10,property registration 
555,42,"And, Mr. Chair, for the record, I would like to say that if this had just been the stucco, we wouldn't even be here.",10,property registration 
556,42,It's the brick.,10,property registration 
557,42,I get it.,10,property registration 
558,42,"But I mean, the logic is you're not going to find them if you can't fix it.",10,property registration 
559,42,"The court's going to say to you, the guy can't fix it.",10,property registration 
560,42,How does the court do that?,10,property registration 
561,42,Historic HPC.,10,property registration 
562,42,"Yeah, I get that, but I'm just running the logic out of it.",10,property registration 
563,42,Yeah.,10,property registration 
564,42,"I mean, there are mineral.",10,property registration 
565,42,Can we finish the logic?,10,property registration 
566,42,"Please, let's finish the logic.",10,property registration 
567,42,What happens?,10,property registration 
568,42,"I'm just saying that more than likely, if the appeal is not granted, DCE takes them to court.",10,property registration 
569,42,And it gets to court.,10,property registration 
570,42,And the court's going to do what they want to do.,10,property registration 
571,42,"But, I mean, usually in this case, it's like a fine.",10,property registration 
572,42,And you can increase that fine or have a monthly increase into the fine or it's a monthly fine.,10,property registration 
573,42,"But, I mean, the solution is to fix it.",10,property registration 
574,42,"And the court's going to ask, well, why can't you fix it?",10,property registration 
575,42,"And the Housing Historical Preservation is going to say, you can't fix it.",10,property registration 
576,42,They're testifying today.,10,property registration 
577,42,You can't really fix it.,10,property registration 
578,42,So I'm just telling you that's reality.,10,property registration 
579,42,"We're all saying here that a mineral paint may be an option to lessen the effect, at least.",10,property registration 
580,42,Okay.,10,property registration 
581,42,So he's going to try and maybe do that.,10,property registration 
582,42,"Go ahead, sir.",10,property registration 
583,42,Yes.,10,property registration 
584,42,"I could, if they want to, we could paint the whole house or stain the whole house again to the color of one of the colors out of the original brick.",10,property registration 
585,42,That can be done.,10,property registration 
586,42,Okay.,10,property registration 
587,42,There's just no problem with that.,10,property registration 
588,42,This can be done.,10,property registration 
589,42,It's just we're sitting down at the table making a decision on what color we want to paint the house.,10,property registration 
590,42,"Well, that's why you reasoned the motion by Allman Stamper and Allman Bonds to hold it to try and get to that situation.",10,property registration 
591,42,So we're going to hold it.,10,property registration 
592,42,Right.,10,property registration 
593,42,And so we're just trying to find a solution.,10,property registration 
594,42,Okay.,10,property registration 
595,42,Thank you.,10,property registration 
596,42,Thank you.,10,property registration 
597,42,I hear no objection to that motion.,10,property registration 
598,42,It's held.,10,property registration 
599,42,"Okay, sir.",10,property registration 
600,42,Proceeding on the agenda.,10,property registration 
601,42,"Item 10, file number 211891.",10,property registration 
602,42,"Excuse me, file 11, file number 220286, communication with Department of City Development, transmitting the 2021 Annual Report of Tax Incremental District Statistics.",11,delivering report
603,42,"I mean, I get what you're saying.",11,delivering report
604,42,I get what you're saying.,11,delivering report
605,42,Yeah.,11,delivering report
606,42,"No, I figured you would.",11,delivering report
607,42,You've been through this before.,11,delivering report
608,42,Charles Stewart.,11,delivering report
609,42,Okay.,11,delivering report
610,42,"Good afternoon, Mr. Chairman.",11,delivering report
611,42,Laurie Letzko with the Department of City Development.,11,delivering report
612,42,"I'm here with my colleague, David Peat.",11,delivering report
613,42,We're here for our Annual Tax Incremental Financing District Report for the year 2021.,11,delivering report
614,42,And all expenditures and activity are through December 31st of 2021.,11,delivering report
615,42,"I'm going to turn it over to my colleague, David Peat, to give you an overview of our TID portfolio.",11,delivering report
616,42,David.,11,delivering report
617,42,Hi.,11,delivering report
618,42,"I'm Dave Peat, the Budget Manager for the Department of City Development.",11,delivering report
619,42,What we have is our Annual Report that's always due by July 1st of every year.,11,delivering report
620,42,It's an annual submission that we do.,11,delivering report
621,42,We actually have to do it for the Department of Revenue now.,11,delivering report
622,42,"Every year we submit just the numbers, but we try to supply you with an actual narrative and give you updates on what's actually going on more than just what the numbers are saying.",11,delivering report
623,42,The 2021 TID audit was recently finished.,11,delivering report
624,42,So that should be probably presented by the Comptroller's Office soon.,11,delivering report
625,42,I don't know exactly when.,11,delivering report
626,42,But that one's done.,11,delivering report
627,42,Our numbers are unaudited in this report.,11,delivering report
628,42,It does not include any of the accruals or anything like that.,11,delivering report
629,42,That would be done after the end of the year.,11,delivering report
630,42,"At the end of 2021, we had 60 open or active tax incremental districts.",11,delivering report
